Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
425,6.986023675,0.184691126,0.00023725,,1625.781683,667.5172815,1386.828086
426,6.85848323,0.198084314,-0.000503207,,1421.152437,526.0935821,782.8283
427,7.118229654,0.347105448,0.00087169,,3184.927688,657.9762336,3117.887581
428,7.307278967,0.522039562,0.001511539,,4434.617022,770.1390704,3117.887581
429,7.610491022,0.429265297,0.001357416,,4300.783228,909.1400739,2342.515087
430,7.658050897,0.464543297,0.001516712,,4453.621852,894.5122349,4352.460618
431,7.378071293,0.236364975,0.000649242,,2503.158013,880.9228469,1525.510894
432,7.403969763,0.178234944,1.49E-05,,2454.278925,989.0017605,1386.828086
433,7.879568513,0.618719138,0.002074265,,8331.38838,959.1802805,7710.649486
434,7.302089751,0.345410387,0.001080456,,2880.638739,779.3296929,2576.766596
435,6.677717619,0.201218667,2.97E-05,,1353.02174,518.4687947,1322.288698
436,7.494376372,0.382062145,0.001157409,,4171.101234,938.1723468,3429.67634
437,6.663625804,0.328455637,-0.000563073,,1700.750918,455.2154529,947.2222429
438,8.367021525,0.656521931,0.00210501,,12208.1258,926.2758209,8481.714434
439,7.168741193,0.192021494,9.74E-05,,1957.333062,781.4967075,821.0372476
440,7.867619035,0.320684617,0.00102959,,5120.632842,1000,4787.70668
441,7.455814312,0.276207252,0.000760756,,2957.564822,778.0040515,2129.55917
442,7.619774481,0.348147127,0.001068877,,4549.259597,987.3194665,3429.67634
443,7.523036077,0.471363376,0.001551502,,4857.459635,774.7050419,4564.899208
444,6.673337731,0.175864029,-0.000388014,,1193.648134,559.2925506,903.1409724
445,7.360551739,0.349952271,0.001162961,,3123.157926,883.1932237,2576.766596
446,7.610776667,0.622715686,0.00195844,,5025.223647,849.2789072,3597.074891
447,7.643911475,0.479512201,0.00160578,,5129.288542,988.1669354,4149.908371
448,7.162457005,0.326906998,0.000805355,,2707.103857,731.1653373,2702.535606
449,7.882377354,0.548915346,0.001848269,,6148.388694,1000,5266.477348
450,7.292139787,0.259403411,0.000734319,,2661.334883,875.695328,2129.55917
451,7.248388511,0.276195052,0.000774601,,2364.504232,861.663853,1935.962882
452,7.339509232,0.375577829,0.001064423,,4034.930446,912.216215,3117.887581
453,7.145127881,0.153187439,5.41E-05,,1843.961012,914.6167042,1386.828086
454,7.715465521,0.534673922,0.001741007,,6827.175352,920.0143719,6683.46893
455,7.597637002,0.487312467,0.001585238,,4282.488502,852.1870676,2342.515087
456,8.334077147,0.757255405,0.002574314,,13858.71186,896.8055105,10763.79355
457,7.566358886,0.349695287,0.001134031,,4048.747138,866.0525119,3956.78238
458,6.944605165,0.228421853,0.000227441,,1610.836643,642.4966139,1146.138914
459,8.545692407,0.860669701,0.002953166,,20744.61353,955.0871945,18181.30815
460,7.288616833,0.157236222,0.00025834,,2151.219861,963.2518376,1845.868182
461,7.605968311,0.466778474,0.001559115,,4480.026317,909.8835318,3772.643973
462,7.323751155,0.289899369,-0.000397011,,2642.951676,907.7163392,1525.510894
463,7.360123272,0.359908056,0.001104562,,3834.130161,832.1271724,3597.074891
464,7.538270471,0.359419045,0.000970714,,4564.899208,941.3721749,4564.899208
465,6.941986754,0.261993827,0.0004979,,2061.777427,666.4088622,2030.455001
466,7.366264637,0.332649614,0.001052223,,2955.068316,852.9070138,2342.515087
467,7.031298391,0.217304575,-0.000481779,,1935.622649,766.977099,947.2222429
468,7.525559273,0.558856098,0.001856388,,5038.447481,593.5671116,4564.899208
469,6.623683126,0.389096837,3.84E-05,,1369.223854,326.3560965,1092.800577
470,7.649624373,0.345263898,0.000946611,,4300.899523,962.4517605,3597.074891
471,7.68256875,0.537926984,0.001723438,,6075.880846,955.0871945,6075.880846
472,6.525421283,0.375229586,-0.001058144,,1543.444613,359.9266573,646.9655372
473,7.228060116,0.23817661,0.000671588,,2237.245667,762.2711464,1759.966257
474,7.680235984,0.494247524,0.001658164,,6243.57328,904.4841562,5523.528042
475,7.103899802,0.261820685,0.000690754,,2431.783658,542.3621418,1386.828086
476,7.251721035,0.262947941,0.000418193,,3389.046938,818.8159408,3117.887581
477,8.267521887,0.738732902,0.002478487,,11250.48459,839.2066427,7710.649486
478,7.737507785,0.512241415,0.001713928,,6615.546779,842.0689281,6075.880846
479,8.181019091,0.785171888,0.002667369,,13024.19019,863.8495559,13024.19019
480,8.077377602,0.704534923,0.002391777,,13659.88591,987.3194665,13659.88591
481,7.641864353,0.31152007,0.000955907,,3856.861808,918.4370083,2576.766596
482,6.997687508,0.127628177,0.000129907,,1480.681842,771.4095918,1260.752805
483,7.760978274,0.561447863,0.001829727,,4898.85157,743.6894616,3772.643973
484,7.524702339,0.387419775,0.001211813,,3420.674863,853.6160274,2342.515087
485,6.964314663,0.180177227,0.000477349,,1637.156305,666.9448072,1599.969324
486,7.469144407,0.339988687,0.000651886,,3088.432865,774.694568,2129.55917
487,8.015725912,0.551150248,0.001846564,,9329.885878,974.7997289,9329.885878
488,7.47266736,0.326776709,0.00104338,,4041.860211,896.8055105,3956.78238
489,7.304470125,0.331234084,0.00105246,,2798.425333,821.5531409,2342.515087
490,6.997163826,0.291182111,0.000648887,,2058.214685,615.1885355,1386.828086
491,7.566930176,0.285862158,0.00075846,,2957.324915,947.8046094,2233.500501
492,7.390354023,0.270937563,0.000278374,,3311.798195,874.1939493,1599.969324
493,7.565787596,0.463815007,0.001532115,,3686.751343,730.5185239,3270.068083
494,6.433872094,0.204174331,-6.53E-05,,1055.975402,354.4394998,821.0372476
495,7.462717397,0.252029145,0.000785344,,2836.761149,933.3929866,2342.515087
496,7.916321489,0.404503676,0.001320998,,6312.919873,956.7145679,4352.460618
497,7.159172089,0.185810015,-0.000260449,,1935.701159,797.6048514,1202.080634
498,6.900330207,0.239757607,0.000664893,,1709.690604,637.5630666,1525.510894
499,7.231725892,0.512727866,0.00157261,,5753.809071,631.6083125,4787.70668
500,7.452672218,0.284005408,0.00084379,,3096.518185,923.1273069,2342.515087
501,7.566168456,0.534041169,0.001737062,,5887.540877,956.7145679,5021.389129
502,7.360980207,0.321016326,0.000839613,,4430.933629,949.419574,4149.908371
503,7.097139539,0.542838469,0.001389674,,4446.046232,501.5495169,4149.908371
504,7.217634077,0.345526173,0.001006593,,3112.584048,844.3304853,2972.789166
505,7.091474249,0.271213607,0.000714493,,2075.809506,798.2031402,1759.966257
506,6.638203409,0.244751722,-0.000503746,,1166.598252,383.317606,861.11113
507,7.86600038,0.686156945,0.002301151,,10297.73887,834.2266736,8895.697146
508,7.733175504,0.55318177,0.001808949,,5485.819186,964.8931227,4149.908371
509,7.179357661,0.198239853,0.000337016,,2244.906601,875.0507859,1678.061984
510,6.877240578,0.52663971,0.001523671,,2063.435567,393.5166758,1759.966257
511,7.156601285,0.306389143,0.00088252,,2149.52024,673.7923631,1260.752805
512,7.789590371,0.61819742,0.002032698,,5420.978424,872.7423412,5021.389129
513,7.303756013,0.218403787,0.000625994,,2279.537224,955.0871945,2030.455001
514,6.990451171,0.313809952,0.000675258,,2765.348772,503.2533499,2702.535606
515,7.118467691,0.134869032,0.000186606,,1635.597452,903.1409724,903.1409724
516,6.973931375,0.25810582,0.000531589,,2396.960546,637.5803065,2342.515087
517,7.192878186,0.297476459,0.000816907,,3270.068083,884.7579043,3270.068083
518,7.483283829,0.452666755,0.001028185,,3181.852072,612.0131884,1845.868182
519,7.362408431,0.251515724,0.000646065,,3258.908699,977.2856258,2233.500501
520,7.593114291,0.309283385,0.000469548,,3320.198927,863.1087037,2129.55917
521,7.532414751,0.515904359,0.001707658,,5361.429691,846.4150009,5266.477348
522,7.553076398,0.252818109,0.000578967,,3247.611763,977.2856258,2834.443256
523,7.191402354,0.153807588,0.00037575,,1852.06373,906.8152569,1678.061984
524,7.18183325,0.272764141,-0.000255417,,2458.66021,811.2670175,1041.944467
525,7.189164803,0.258219765,0.000693325,,3418.01849,802.8920755,3270.068083
526,6.319233276,0.325394147,-0.000464289,,1216.212146,323.8676158,678.5431798
527,7.273810906,0.171488908,0.000112642,,2167.661128,855.7928863,1454.517567
528,6.910565816,0.20192243,0.000141561,,1666.51581,633.2104548,861.11113
529,6.426064467,0.363648709,-0.001167615,,1245.531088,279.3234357,316.5454012
530,7.687091461,0.352847205,0.001084181,,3863.590219,880.1673523,3597.074891
531,6.710900034,0.236813828,0.000151278,,1329.041397,433.2574698,1041.944467
