Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
706,4.570580992591595,1.524332247837261,-0.0009977673003260022,5224.0,1258.8722682802409,4.8907096127008005,4.8907096127008005
707,4.375035271716171,1.665669695374489,-0.0006224373288327938,9032.0,1185.0487831018384,4.9273784457622725,4.9273784457622725
708,4.381598204687231,1.5436907607609098,-0.0012430629655453016,4244.0,1195.994776214533,4.968476006492855,4.968476006492855
709,4.8365043735291,1.4614250526989276,-0.000542068781589772,9020.0,1723.780615004721,4.941552749689591,4.941552749689591
710,6.609405526337872,0.6161007655661714,-8.132484416126454e-05,,2887.4126973299803,151.0338035562835,154.33808866789494
711,4.172379896836622,1.6025854768733676,-0.0009442337025789007,5777.0,1307.8942523166877,4.993471693550506,4.993471693550506
712,3.939618255793651,1.1549186930745927,-0.0004148140824647938,8385.0,1174.3181151524752,4.935798426880016,4.935798426880016
713,3.6513763307898444,1.3772763443535851,-0.000690107920701743,6345.0,1212.715545838892,4.970167147338754,4.970167147338754
714,3.5754760406588346,1.0053026016223008,-0.0002940975090827809,,1044.2342078780596,8.403225730544122,13.30902778362123
715,5.412952291284233,1.6948592793130166,-0.0009185951008605159,6013.0,2208.151763353438,4.930306750667089,4.930306750667089
716,4.488040838374908,1.1695691730114661,-0.0007350743439566672,5368.0,1132.136300373152,4.936367873580336,4.936367873580336
717,5.116015300672789,1.6155829410353106,-0.0008356828680480317,6375.0,1264.5415468534086,4.934602831805544,4.934602831805544
718,4.300030573750013,1.4895130155443632,-0.00122660919515631,4139.0,1304.1427006129618,4.9846658069881205,4.9846658069881205
719,4.551071057684858,1.5065835292119867,-0.000989905311274747,5142.0,1214.458567480626,4.987656912342911,4.987656912342911
720,4.37853283443112,1.5124134662516608,-0.0006488520895000533,7944.0,1017.4842224848607,4.916873671984854,4.916873671984854
721,3.769644970445357,1.3264599378401878,-0.0008791856552708186,5002.0,1000.0,4.936794995083323,4.936794995083323
722,4.06231639717684,1.113802374408018,-0.00034274099295253857,,1000.0,5.1770721972515155,6.324804832345878
723,4.653564600706097,1.4873590236618164,-0.0005922962725328346,8254.0,1015.5375962773237,4.982797260364586,4.982797260364586
