Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
865,6.720632541,0.619859326,-0.001096867,435,2853.116706,92.29599818,92.29599818
866,8.240764787,1.116629212,-0.001369962,,25547.66986,263.3312543,564.4739301
867,5.714613028,0.527561828,-0.01561036,107,1000,92.29599818,92.29599818
868,7.395065469,0.853205037,-0.000937878,,8140.274939,217.6291358,385.5432894
869,6.089769677,0.733307376,-0.013722231,169,1610.51,92.29599818,92.29599818
870,6.933463319,0.691340904,-1.72E-05,,5559.917313,163.5079908,3138.428377
871,9.578915903,1.141209391,0.002765791,,129129.9382,513.1581182,54763.69924
872,6.929083431,0.741543462,-0.000737016,,7400.249944,122.8459736,826.446281
873,6.789346969,0.987833161,-0.002595684,783,8140.274939,92.29599818,92.29599818
874,5.990928251,0.656497585,-0.00719244,267,1464.1,92.29599818,92.29599818
875,9.07218186,0.996358964,0.002629452,,106718.9572,909.0909091,17449.40227
876,6.549175721,0.870281821,7.48E-05,,5054.470285,101.525598,2593.74246
877,7.31146673,0.439658747,-0.000190891,,4594.972986,513.1581182,1464.1
878,5.981426003,0.64210623,-0.004761396,355,1464.1,92.29599818,92.29599818
879,10.48650495,1.7819037,0.005784078,,1862182.013,1000,955593.8177
880,6.451541265,0.599394287,-0.00507097,313,2143.58881,92.29599818,92.29599818
881,9.273847155,1.550066782,0.004744818,,88197.48526,385.5432894,54763.69924
882,8.023103377,0.671876545,-0.000130523,,8954.302433,513.1581182,1000
883,9.408861975,1.326257035,0.00402684,,97017.23378,751.3148009,66264.07608
884,5.960128747,0.650856673,-0.003518645,469,1771.561,92.29599818,92.29599818
885,6.684702983,0.790522725,-0.003675402,575,2853.116706,92.29599818,92.29599818
886,8.005964683,0.805629251,0.001515911,,19194.3425,385.5432894,3138.428377
887,10.88374178,1.556764617,0.004568697,,1399084.909,826.446281,539407.7978
888,7.560659128,1.179325827,-0.002123598,981,17449.40227,92.29599818,92.29599818
889,8.311604721,0.861521397,0.000510973,,30912.68053,683.0134554,11918.17654
890,7.719177209,1.28949081,-0.003805121,,28102.43685,197.8446689,564.4739301
891,6.124926724,0.770235745,-0.006866542,355,1464.1,92.29599818,92.29599818
892,7.012444386,0.874117802,-0.003321571,751,5054.470285,92.29599818,92.29599818
